DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2
0.20055633400817846,0.3346354166666667,0.20055633400817846,-0.0,0.0,0.027554513043541905,0.16599552115506583,0.4752648002364646,324.0631802359882,18.00175492100668,324.0631802359882,2,0.22580463533474057,0.12115139314289165,0.3346354166666667,0.12115139314289165,-0.0,0.0,0.024468904317542006,0.15642539537281663,0.500018586839148,351.444096120166,18.746842297308792,351.444096120166,2,0.15167295663796604
0.16030205114947152,0.3346354166666667,0.16030205114947152,-0.0,0.0,0.020306909439880578,0.1425023138053575,0.48986037589297254,333.3638116052386,18.25825324627848,333.3638116052386,2,0.18168792152165808,0.12862617294243983,0.3346354166666667,0.12862617294243983,-0.0,0.0,0.025397743845226205,0.15936669616085478,0.5458404123599209,414.0097245239662,20.34722891511191,414.0097245239662,2,0.15741270520267525
0.24813057637011582,0.3346354166666667,0.24813057637011582,-0.0,0.0,0.03902096561027611,0.19753725119651763,0.49248927241481755,360.34882252585743,18.98285601604399,360.34882252585743,2,0.27948339302578157,0.13269897337580208,0.3346354166666667,0.13269897337580208,-0.0,0.0,0.02338261074801029,0.15291373629602506,0.5160324172202166,370.83900752278515,19.25718067430394,370.83900752278515,2,0.1642741147155885
0.2351613919273147,0.3346354166666667,0.2351613919273147,-0.0,0.0,0.036226369587010664,0.1903322610253203,0.4821861443660503,343.9883470371787,18.54692284550671,343.9883470371787,2,0.264601921453282,0.1424963067135851,0.3346354166666667,0.1424963067135851,-0.0,0.0,0.02574131934444598,0.1604410151564929,0.4720149498312274,318.3404774551895,17.842098459967918,318.3404774551895,2,0.17333263185111877
0.05710897845308179,0.3346354166666667,0.05710897845308179,-0.0,0.0,0.006678933165167327,0.08172474022697977,0.542265531348288,384.92494005975186,19.619504072727015,384.92494005975186,2,0.06939124565523153,0.0468532830576758,0.3346354166666667,0.0468532830576758,-0.0,0.0,0.005866219199723842,0.07659124753993658,0.5574612609631879,405.3338286903829,20.132904129568168,405.3338286903829,2,0.059235970428390586
0.20801367661553175,0.3346354166666667,0.20801367661553175,-0.0,0.0,0.02952276409294756,0.17182189643042461,0.46365966349981164,312.9435765417571,17.690211319872837,312.9435765417571,2,0.2395560282848435,0.15195445862065957,0.3346354166666667,0.15195445862065957,-0.0,0.0,0.02492024150461857,0.1578614630130437,0.5026842509916315,355.3814627494241,18.851563933780774,355.3814627494241,2,0.18221416214867686
0.25500023299592833,0.3346354166666667,0.25500023299592833,-0.0,0.0,0.038357406023049316,0.19585046852905233,0.5301851495003722,408.96808041968086,20.22295923992532,408.96808041968086,2,0.28640004011419845,0.16595191745949825,0.3346354166666667,0.16595191745949825,-0.0,0.0,0.030971490813523343,0.17598718934491608,0.4955587752634498,353.9893303217711,18.81460417659035,353.9893303217711,2,0.2110563685754176
0.20897883983170867,0.3346354166666667,0.20897883983170867,-0.0,0.0,0.026220857557311024,0.16192855695432792,0.5941670638951027,485.6342814277111,22.037111458349322,485.6342814277111,2,0.23344423841954948,0.16938182905094568,0.3346354166666667,0.16938182905094568,-0.0,0.0,0.029489785441856695,0.17172590207029542,0.48336334139997594,336.5865493341667,18.346295248201113,336.5865493341667,2,0.202925746632406
0.24515351434870994,0.3346354166666667,0.24515351434870994,-0.0,0.0,0.03803266553424416,0.19501965422552714,0.47725306645062165,339.92915088853186,18.43716764821896,339.92915088853186,2,0.2753398942825573,0.11931910281961247,0.3346354166666667,0.11931910281961247,-0.0,0.0,0.02178549714119569,0.14759910955421002,0.44619289422059466,282.5708517540901,16.809843894399794,282.5708517540901,2,0.14675957412831603
0.23091312422421412,0.3346354166666667,0.23091312422421412,-0.0,0.0,0.03270828681070822,0.1808543248327455,0.5301212132675994,401.5927080847412,20.039778144598838,401.5927080847412,2,0.2589220991415804,0.14511484335848673,0.3346354166666667,0.14511484335848673,-0.0,0.0,0.031342573362327826,0.17703833867930366,0.503597587494268,364.6909729670738,19.096883854887786,364.6909729670738,2,0.18364008603979853
0.0928430670064571,0.3346354166666667,0.0928430670064571,-0.0,0.0,0.01064685222793824,0.10318358507019534,0.5518456816623319,403.6017360245262,20.089841612728712,403.6017360245262,2,0.10551580644056795,0.05146755430629736,0.3346354166666667,0.05146755430629736,-0.0,0.0,0.009641571934007656,0.09819150642498391,0.6292459113042097,519.2762716881143,22.78763418365571,519.2762716881143,2,0.08650717348076006
